sample_id,ic50_Omicron
e57f2f36-b3a8-4a47-abbd-2d0f4ed40510,32.0576019287109
86a9ddcd-6a1d-4202-8ffe-e81c562e9f77,34.7862358093262
a1f46caa-bd04-41a7-8ea4-c5e4de545d09,34.8007888793945
a1846e52-a88a-41e5-aab4-14f3e78b7d16,42.9116134643555
c4a699ee-dbfb-4ed5-a7b2-c4e59f4bc712,24.4540920257568
e96fb134-842d-4e16-8d89-ff50204e84a5,41.8821907043457
2c7472b8-e3aa-4523-a59a-66649ebb81e7,137.997406005859
c98c87a0-87f4-4926-9b72-cff780eb31fb,31.5654678344727
d9f87f0c-ce2b-4032-b190-5a87ad5d177a,49.1586685180664
0218f509-5637-414b-8d36-c2a31328b197,91.4354858398437
c66a0e9c-f00f-4347-8586-d64abfb937da,21.4784355163574
85875424-a431-4f3f-8ccd-9f28f5f02e4c,87.0954284667969
effe4710-8eca-4387-a8b5-add33ff3c57a,32.2964706420898
db27d107-8d18-440c-958d-ff86aaf58b8d,33.4666519165039
b4cde786-9d02-448c-8223-0d3912b15a4c,710.1005859375
8827474c-311f-411a-be9f-3c508fb9a942,31.6097717285156
1cb352a9-c29f-470d-bc79-01185c2da284,46.536075592041
27520a74-827d-4d04-8d0b-bd14166cc881,15.6552381515503
f5a383e3-d77f-42f6-af84-2b16d9e18b22,61.8305130004883
3862698e-6342-410a-b7d6-6a270e3da185,31.0711650848389
d944083d-f735-4f1c-993d-64a452f0d2dd,51.484748840332
4b49127f-31b5-4830-9056-1991f7b5110b,33.0205955505371
4e8e3a01-7f72-4d36-81ff-264dac0417b1,23.9586887359619
de9dbb7e-1860-4aa6-a3ae-1238398b2f6a,34.8912086486816
ee13d36a-2e65-4b62-96db-942490348300,24.6520977020264
b733ae3d-e973-4229-ab38-6c76ec77dfaf,97.2013168334961
38c8d386-1b3e-49ab-844d-38e558080a3a,33.5463218688965
3f8af1b0-daee-4c09-90b5-287537f8848e,31.8060646057129
e80a4369-ca3b-4173-a95a-52a5d6af6244,45.8337821960449
6637905d-efdc-4f51-9101-7224eab4b257,18.6313648223877
3786c500-7b0a-49eb-b369-b3db37f67090,193.419158935547
c2fc18b6-8aa9-4bae-8ef2-30fbb9f5a3c9,21.0852546691895
e385d5b0-4a19-42aa-8bd0-545f6d6e1830,34.2884635925293
f393cfde-8932-469c-a4ad-f12471a6da26,23.4916324615479
6dde1619-e267-4cae-8275-8680aee1eee4,19.0934982299805
b6035ac3-767f-4188-b181-61b48f0b2f5b,50.880989074707
79832bc3-e282-4297-947a-65fab719d810,34.6299171447754
869f2d20-0a23-45ee-9d66-900a5b9cf1e5,23.1982765197754
976cfdf1-3bff-452f-8ea6-fa96dfac0bd2,24.2685642242432
9994d2b5-8148-44a2-98de-6db8398e5ebc,79.8085708618164
ee165271-a58b-44cd-91da-808095f82076,23.124547958374
1a3e7427-5651-4720-88ac-bad812f6854b,55.4773712158203
21b0e1af-af4a-4a4b-9656-b82d0ec78eb0,31.7771148681641
a016992d-7a7d-4443-b5d7-c5f450a170a7,96.96533203125
7a3d687f-7db9-4696-8468-ec74a800ef67,23.4380474090576
ff24eaf3-e3e0-4bf9-b97e-03a3267bb748,57.7983627319336
74c2e13d-69d1-4447-b815-bb9df20e3c05,33.3390769958496
8827aac6-c771-4cbc-bfb0-5987491fca26,159.403549194336
822345f0-c868-4653-880c-cdb42e61256f,91.987678527832
b78b9a21-724b-4cf9-9b37-1ba06f21a017,23.5362758636475
9b137e41-3468-4094-8da8-8674d8eacf07,31.7914390563965
c22b9a66-d953-4737-ba4c-b08283952209,31.5672607421875
7087da45-350c-4331-92ca-332113ff9041,51.5938758850098
5087c632-d151-46c0-b999-434507034e21,49.7060852050781
4f211af8-258e-4c30-989a-b1ba95ca6c9a,31.6454620361328
3c1137ba-85c5-450f-874a-4037f04c4c74,41.9933891296387
ecc45265-9e57-4bb8-ae53-21d722298659,37.1789398193359
346f7357-2944-4114-b1be-6f8204cf7c96,17.7469272613525
7b6ec48d-c9f1-4595-aff7-dadd8305b6ce,20.1548442840576
ccd187f1-812a-4094-bdb7-be0afbb9de3e,38.1175804138184
f809b125-e9ab-4c38-b6c2-8f7e63503409,49.5961418151856
c9fc0ceb-147a-4962-a426-fd26c020eed0,78.989143371582
8c4edcae-57ef-4a9e-ac57-60c2d43a88d9,44.5948219299316
5f8d7aee-7984-4c5b-b0f7-4ba40eb63436,120.512298583984
48884563-1d3d-4f06-b676-9ee1c2c56aaa,23.5262565612793
4455b43f-fa9a-4e7f-b1a7-0f8a634cd0bd,19.6241054534912
63e515b5-db24-4818-806c-39dccbfb20da,23.1313610076904
6d6680fc-b3ce-4c78-a9c7-0412cd8bba1b,44.3213386535645
d8272700-1c3d-4f35-a32b-cc618ed3d11d,36.186466217041
733cb887-45ef-4359-b146-da00a190159c,45.639892578125
d2c85905-744e-4c58-a0fe-dd2f5a17e672,34.3820419311523
ed6e8b8a-289f-487b-b08c-428951b152b0,86.4236221313477
c38e6d53-7ffd-4474-8f08-a3c40aa988c0,33.7440643310547
30aa9227-193e-410a-9b41-2ef191a74cd0,709.897033691406
56abff02-7381-49c2-b11c-9ec3db55cae4,34.9578552246094
fd612019-5d1d-4342-8922-249fa560890a,102.837852478027
3cefef71-a243-466e-a951-d75baca98724,86.2801361083984
fee78f35-1187-43fa-af06-795efb817e9d,23.2873153686523
7fbaab99-0138-4c64-9c0b-0002ad169fc2,51.5376663208008
2d60728b-4e02-4ad5-8e9d-702d9602b98b,21.7933101654053
0a0a4a5d-4cd7-408c-99c9-20bc68d92461,33.4652099609375
984eb86a-437d-4e4f-ad7d-df0188c9d111,22.8212337493897
95ae8a42-a803-4676-a7a4-653e75c73cf8,17.7791538238525
610893df-41ca-49f6-8f07-0f78a4d42e58,24.4740219116211
4d5e3cd3-6879-47df-89aa-6146385f378f,49.7728996276856
14508319-b26d-492c-8318-9daf78f8771e,33.4380989074707
7796447e-6b0e-495a-b9da-5f11c2b64fe5,39.6083221435547
697394e7-de21-4d8c-9d7d-528fc2a17c72,31.9805088043213
29b89605-0de9-43cb-8bf3-37cc2d33d1ff,26.4221706390381
5609b295-8bf8-494c-8e29-82f1e7173745,33.3246841430664
9e429583-3db1-48be-a269-7574464bc47c,34.3794860839844
460c0d28-bc81-4ebc-81c4-f0b43235c6de,84.6630630493164
10fa1278-6fbc-4d30-bebe-080835278ef0,135.771057128906
644f043c-2662-4521-b3d0-a2ae0744f273,98.1801681518555
e8072219-b43c-4491-9325-3415cbb022cd,51.34716796875
82d65383-2f65-4466-8941-0794e7262ee5,33.2985496520996
6b2d62ed-4af3-48de-8234-a4751a605ca0,79.9144439697266
21b1900a-93dc-4282-98e2-b4904efb843c,31.6641712188721
7b548868-cace-44b1-b91f-0d92f1374b34,160.132858276367
11edf34e-019d-4b69-b476-9a6d3d9f55f7,91.3124008178711
ead1f1dd-ff28-4993-a86c-cd7ba2375117,24.5444583892822
0ac386b9-f0a2-4266-ae98-de9570a713a8,33.3397026062012
9c2125c5-c4d4-48d0-afaf-747efd8ce2b5,33.5300636291504
7560c44b-c67d-4026-bf8a-9ade9007d4e0,21.427698135376
0428bae6-e473-4c1e-ba50-28df0f3b02cc,39.5695953369141
89714a48-84db-479d-ba9b-39b8044e90a3,122.43994140625
76053ca8-33cb-4bd5-a0d4-33950faacde3,299.646484375
bc789428-9856-4691-a2c4-7074b7d7ea9e,16.3596458435059
f35a2953-d2e1-4153-bef3-e0e27d5c0b32,24.3735275268555
80324809-b909-4e2f-b53a-4b74d6f1cc14,51.6573715209961
63414c34-61e9-4d35-a64b-9fabb7fe4ede,45.3118438720703
712f067d-f164-49dc-b222-e68b27fda966,200.841995239258
b4006e36-22a4-4a6b-aded-789561a82b55,17.3792152404785
9d85a937-8eec-4021-b7ef-4a6082fbda12,102.800071716309
b1778e39-7f8f-45d2-8d29-fed25a309637,40.493839263916
7c3914b6-22e3-49b7-81a9-7df84bfadcb3,29.9848194122314
648d349f-f26d-427e-a533-b4275a43b97d,48.9443740844727
63d2c05d-b3dd-43b3-a77f-11830c1bc588,33.4861869812012
378ebf20-7a10-4d0f-9f9d-beb9e0e85305,49.0081939697266
6ea0ecff-5bef-4590-bad6-9a3892a7b7d6,21.8004570007324
daff94f3-913c-425d-af7f-dbd698bd068e,95.6335601806641
412cd687-fcfb-4af4-ac78-55af8bd23d78,24.5290584564209
ba9d97bb-3571-41ad-bc86-d81111eda674,31.0448970794678
3132114e-afd9-4f89-9be4-ee81f5fe4258,76.7525482177734
370fca3e-0dc4-4062-8d77-57d82620738e,31.9604320526123
eb2e0fe0-f386-432a-af3a-875f608da699,199.982620239258
e5491ca1-cc46-4005-8630-5bb65263337f,102.722457885742
1791e39a-df16-4824-82b6-18f765407d0c,34.5352020263672
809f0077-e07a-44e6-8d84-69a7f3e49d33,17.9229564666748
a60fa4d2-2adc-410d-a1b4-9ec01351d22e,29.8483963012695
d6a9357b-288c-45a0-887c-0676674cc9ee,91.9398422241211
2c6fc105-db12-4d72-94cd-0b5ea784cf80,20.2099361419678
1b18124f-fc2d-4eab-9493-9ab031d3368e,61.9243621826172
17b94887-03ed-48ef-a9a0-ce6b41c1ff0c,22.9371700286865
fd1d5255-db77-4ba9-a808-b2987c5582cb,21.7095756530762
