sample_id,ic50_Omicron
e57f2f36-b3a8-4a47-abbd-2d0f4ed40510,85.8418350219727
86a9ddcd-6a1d-4202-8ffe-e81c562e9f77,61.4875755310059
a1f46caa-bd04-41a7-8ea4-c5e4de545d09,83.1682739257813
a1846e52-a88a-41e5-aab4-14f3e78b7d16,158.716171264648
c4a699ee-dbfb-4ed5-a7b2-c4e59f4bc712,51.172794342041
e96fb134-842d-4e16-8d89-ff50204e84a5,120.822715759277
2c7472b8-e3aa-4523-a59a-66649ebb81e7,488.981811523438
c98c87a0-87f4-4926-9b72-cff780eb31fb,37.794116973877
d9f87f0c-ce2b-4032-b190-5a87ad5d177a,50.6934432983399
0218f509-5637-414b-8d36-c2a31328b197,429.730621337891
c66a0e9c-f00f-4347-8586-d64abfb937da,67.566764831543
85875424-a431-4f3f-8ccd-9f28f5f02e4c,11.0807466506958
effe4710-8eca-4387-a8b5-add33ff3c57a,171.186874389648
db27d107-8d18-440c-958d-ff86aaf58b8d,129.17578125
b4cde786-9d02-448c-8223-0d3912b15a4c,906.131103515625
8827474c-311f-411a-be9f-3c508fb9a942,16.2948627471924
1cb352a9-c29f-470d-bc79-01185c2da284,98.7366714477539
27520a74-827d-4d04-8d0b-bd14166cc881,65.6288070678711
f5a383e3-d77f-42f6-af84-2b16d9e18b22,136.127075195313
3862698e-6342-410a-b7d6-6a270e3da185,5.00038814544678
d944083d-f735-4f1c-993d-64a452f0d2dd,107.546974182129
4b49127f-31b5-4830-9056-1991f7b5110b,119.227127075195
4e8e3a01-7f72-4d36-81ff-264dac0417b1,57.7197265625
de9dbb7e-1860-4aa6-a3ae-1238398b2f6a,66.1938934326172
ee13d36a-2e65-4b62-96db-942490348300,48.8204727172852
b733ae3d-e973-4229-ab38-6c76ec77dfaf,258.466369628906
38c8d386-1b3e-49ab-844d-38e558080a3a,139.788970947266
3f8af1b0-daee-4c09-90b5-287537f8848e,22.0797843933105
e80a4369-ca3b-4173-a95a-52a5d6af6244,149.32536315918
6637905d-efdc-4f51-9101-7224eab4b257,157.681259155273
3786c500-7b0a-49eb-b369-b3db37f67090,593.060913085938
c2fc18b6-8aa9-4bae-8ef2-30fbb9f5a3c9,-0.765078008174896
e385d5b0-4a19-42aa-8bd0-545f6d6e1830,94.6491241455078
f393cfde-8932-469c-a4ad-f12471a6da26,53.1973609924317
6dde1619-e267-4cae-8275-8680aee1eee4,79.234619140625
b6035ac3-767f-4188-b181-61b48f0b2f5b,47.6290893554688
79832bc3-e282-4297-947a-65fab719d810,127.590942382813
869f2d20-0a23-45ee-9d66-900a5b9cf1e5,-123.255935668945
976cfdf1-3bff-452f-8ea6-fa96dfac0bd2,43.2305221557617
9994d2b5-8148-44a2-98de-6db8398e5ebc,407.930908203125
ee165271-a58b-44cd-91da-808095f82076,49.2273139953613
1a3e7427-5651-4720-88ac-bad812f6854b,-88.3662796020508
21b0e1af-af4a-4a4b-9656-b82d0ec78eb0,16.5565242767334
a016992d-7a7d-4443-b5d7-c5f450a170a7,306.488311767578
7a3d687f-7db9-4696-8468-ec74a800ef67,45.5356636047363
ff24eaf3-e3e0-4bf9-b97e-03a3267bb748,134.050903320313
74c2e13d-69d1-4447-b815-bb9df20e3c05,119.212882995605
8827aac6-c771-4cbc-bfb0-5987491fca26,235.201751708984
822345f0-c868-4653-880c-cdb42e61256f,400.423645019531
b78b9a21-724b-4cf9-9b37-1ba06f21a017,44.4132194519043
9b137e41-3468-4094-8da8-8674d8eacf07,60.1890258789063
c22b9a66-d953-4737-ba4c-b08283952209,36.0607872009277
7087da45-350c-4331-92ca-332113ff9041,82.3339614868164
5087c632-d151-46c0-b999-434507034e21,62.8029937744141
4f211af8-258e-4c30-989a-b1ba95ca6c9a,72.7006607055664
3c1137ba-85c5-450f-874a-4037f04c4c74,107.517303466797
ecc45265-9e57-4bb8-ae53-21d722298659,46.6501197814942
346f7357-2944-4114-b1be-6f8204cf7c96,4.93779945373535
7b6ec48d-c9f1-4595-aff7-dadd8305b6ce,-3.68435978889465
ccd187f1-812a-4094-bdb7-be0afbb9de3e,18.8903942108154
f809b125-e9ab-4c38-b6c2-8f7e63503409,48.1802139282227
c9fc0ceb-147a-4962-a426-fd26c020eed0,346.623016357422
8c4edcae-57ef-4a9e-ac57-60c2d43a88d9,183.917831420898
5f8d7aee-7984-4c5b-b0f7-4ba40eb63436,263.737152099609
48884563-1d3d-4f06-b676-9ee1c2c56aaa,43.8016242980957
4455b43f-fa9a-4e7f-b1a7-0f8a634cd0bd,-2.83275651931763
63e515b5-db24-4818-806c-39dccbfb20da,29.9830799102783
6d6680fc-b3ce-4c78-a9c7-0412cd8bba1b,130.821151733398
d8272700-1c3d-4f35-a32b-cc618ed3d11d,97.8821640014649
733cb887-45ef-4359-b146-da00a190159c,140.940551757813
d2c85905-744e-4c58-a0fe-dd2f5a17e672,151.185028076172
ed6e8b8a-289f-487b-b08c-428951b152b0,483.905975341797
c38e6d53-7ffd-4474-8f08-a3c40aa988c0,143.742980957031
30aa9227-193e-410a-9b41-2ef191a74cd0,888.556335449219
56abff02-7381-49c2-b11c-9ec3db55cae4,42.2291526794434
fd612019-5d1d-4342-8922-249fa560890a,538.073120117188
3cefef71-a243-466e-a951-d75baca98724,342.292388916016
fee78f35-1187-43fa-af06-795efb817e9d,-123.302680969238
7fbaab99-0138-4c64-9c0b-0002ad169fc2,107.46817779541
2d60728b-4e02-4ad5-8e9d-702d9602b98b,30.6569213867188
0a0a4a5d-4cd7-408c-99c9-20bc68d92461,122.63484954834
984eb86a-437d-4e4f-ad7d-df0188c9d111,34.1414794921875
95ae8a42-a803-4676-a7a4-653e75c73cf8,233.434982299805
610893df-41ca-49f6-8f07-0f78a4d42e58,46.7848510742188
4d5e3cd3-6879-47df-89aa-6146385f378f,116.078796386719
14508319-b26d-492c-8318-9daf78f8771e,135.936752319336
7796447e-6b0e-495a-b9da-5f11c2b64fe5,44.7090301513672
697394e7-de21-4d8c-9d7d-528fc2a17c72,49.6838111877441
29b89605-0de9-43cb-8bf3-37cc2d33d1ff,33.9004135131836
5609b295-8bf8-494c-8e29-82f1e7173745,126.942497253418
9e429583-3db1-48be-a269-7574464bc47c,370.652984619141
460c0d28-bc81-4ebc-81c4-f0b43235c6de,384.137847900391
